trip_id,driver_id,rider_id,city,pickup_zone,drop_zone,request_time,pickup_time,drop_time,distance_km,fare,status,cancellation_reason
T1180,D207,R3302,Bangalore,Indiranagar,Koramangala,2023-10-26 20:37:00,2023-10-26 20:43:00,2023-10-26 21:31:00,18.5,500,Completed,
T1181,D208,R1698,Bangalore,Whitefield,HSR Layout,2023-10-30 09:06:00,2023-10-30 09:16:00,2023-10-30 09:30:00,4.3,140,Completed,
T1182,D203,R1802,Mumbai,Bandra,Juhu,2023-10-05 03:10:00,2023-10-05 03:19:00,2023-10-05 03:27:00,2.2,91,Completed,
T1183,D160,R3653,Mumbai,Andheri,Colaba,2023-10-07 09:02:00,2023-10-07 09:17:00,2023-10-07 09:53:00,9.9,263,Completed,
T1184,D184,R4993,Bangalore,Koramangala,Indiranagar,2023-10-06 09:13:00,,,0.0,0.0,Cancelled,Rider Cancelled
T1185,D133,R1220,Delhi,Dwarka,Rohini,2023-10-19 20:34:00,2023-10-19 20:48:00,2023-10-19 22:12:00,21.2,560,Completed,
T1186,D289,R4244,Bangalore,Indiranagar,HSR Layout,2023-10-01 01:27:00,2023-10-01 01:31:00,2023-10-01 02:52:00,23.8,604,Completed,
T1187,D284,R4477,Mumbai,Andheri,Powai,2023-10-10 01:52:00,2023-10-10 01:58:00,2023-10-10 02:36:00,15.2,285,Completed,
T1188,D237,R1426,Bangalore,HSR Layout,Whitefield,2023-10-26 00:25:00,2023-10-26 00:40:00,2023-10-26 00:47:00,2.4,100,Completed,
T1189,D105,R3994,Bangalore,Koramangala,Jayanagar,2023-10-06 10:44:00,2023-10-06 10:55:00,2023-10-06 12:07:00,24.3,630,Completed,
T1190,D149,R3101,Bangalore,Indiranagar,Whitefield,2023-10-22 20:42:00,2023-10-22 20:57:00,2023-10-22 21:22:00,7.4,165,Completed,
T1191,D101,R1806,Mumbai,Colaba,Andheri,2023-10-07 08:49:00,2023-10-07 08:54:00,2023-10-07 09:20:00,8.0,199,Completed,
T1192,D156,R1933,Delhi,Connaught Place,Saket,2023-10-11 07:29:00,2023-10-11 07:34:00,2023-10-11 08:12:00,10.3,264,Completed,
T1193,D205,R2459,Delhi,Dwarka,Saket,2023-10-04 11:22:00,2023-10-04 11:32:00,2023-10-04 11:56:00,7.7,204,Completed,
T1194,D231,R1845,Bangalore,Whitefield,Koramangala,2023-10-11 06:51:00,2023-10-11 07:04:00,2023-10-11 07:17:00,4.3,144,Completed,
T1195,D294,R1833,Delhi,Vasant Kunj,Dwarka,2023-10-15 04:50:00,2023-10-15 05:04:00,2023-10-15 05:26:00,7.3,166,Completed,
T1196,D329,R3511,Bangalore,Indiranagar,Koramangala,2023-10-02 06:28:00,2023-10-02 06:41:00,2023-10-02 07:53:00,18.5,420,Completed,
T1197,D236,R3623,Delhi,Saket,Dwarka,2023-10-01 03:12:00,2023-10-01 03:19:00,2023-10-01 03:40:00,7.4,188,Completed,
T1198,D234,R4944,Mumbai,Andheri,Bandra,2023-10-25 17:37:00,2023-10-25 17:40:00,2023-10-25 18:26:00,12.0,230,Completed,
T1199,D348,R2524,Bangalore,Indiranagar,Jayanagar,2023-10-09 08:29:00,2023-10-09 08:37:00,2023-10-09 08:54:00,5.7,175,Completed,
T1200,D293,R4416,Bangalore,Koramangala,Jayanagar,2023-10-17 10:09:00,2023-10-17 10:19:00,2023-10-17 10:53:00,10.4,212,Completed,
T1201,D149,R5000,Bangalore,Indiranagar,Koramangala,2023-10-28 00:33:00,2023-10-28 00:42:00,2023-10-28 02:03:00,21.6,497,Completed,
T1202,D181,R1570,Bangalore,Jayanagar,Indiranagar,2023-10-19 20:04:00,2023-10-19 20:06:00,2023-10-19 20:58:00,13.2,259,Completed,
T1203,D338,R3294,Mumbai,Bandra,Colaba,2023-10-01 14:33:00,2023-10-01 14:41:00,2023-10-01 15:11:00,8.7,241,Completed,
T1204,D310,R1473,Bangalore,Jayanagar,Whitefield,2023-10-21 00:08:00,2023-10-21 00:20:00,2023-10-21 00:57:00,12.5,297,Completed,
T1205,D218,R1325,Bangalore,HSR Layout,Indiranagar,2023-10-17 05:10:00,2023-10-17 05:25:00,2023-10-17 06:15:00,13.9,277,Completed,
T1206,D181,R1238,Bangalore,Whitefield,Jayanagar,2023-10-26 09:40:00,2023-10-26 09:48:00,2023-10-26 10:01:00,4.0,147,Completed,
T1207,D279,R1867,Mumbai,Powai,Bandra,2023-10-21 23:23:00,2023-10-21 23:38:00,2023-10-22 00:07:00,7.4,217,Completed,
T1208,D138,R2246,Mumbai,Andheri,Juhu,2023-10-17 18:00:00,2023-10-17 18:09:00,2023-10-17 19:31:00,22.6,414,Completed,
T1209,D234,R1652,Mumbai,Juhu,Powai,2023-10-20 17:58:00,2023-10-20 18:05:00,2023-10-20 19:08:00,18.6,513,Completed,
T1210,D347,R3721,Bangalore,Jayanagar,Whitefield,2023-10-15 02:50:00,2023-10-15 02:55:00,2023-10-15 03:50:00,14.0,296,Completed,
T1211,D291,R2861,Delhi,Rohini,Dwarka,2023-10-13 08:08:00,2023-10-13 08:11:00,2023-10-13 09:28:00,22.8,606,Completed,
T1212,D266,R4937,Bangalore,Indiranagar,HSR Layout,2023-10-16 15:39:00,2023-10-16 15:52:00,2023-10-16 16:53:00,23.7,479,Completed,
T1213,D123,R1083,Bangalore,Indiranagar,Whitefield,2023-10-26 09:14:00,2023-10-26 09:21:00,2023-10-26 10:22:00,21.3,446,Completed,
T1214,D192,R4239,Bangalore,Whitefield,Indiranagar,2023-10-16 06:02:00,2023-10-16 06:11:00,2023-10-16 07:01:00,15.3,316,Completed,
T1215,D304,R2343,Delhi,Vasant Kunj,Rohini,2023-10-02 21:24:00,2023-10-02 21:27:00,2023-10-02 22:27:00,15.5,371,Completed,
T1216,D169,R1554,Bangalore,Indiranagar,Whitefield,2023-10-04 15:01:00,2023-10-04 15:14:00,2023-10-04 15:55:00,11.7,266,Completed,
T1217,D271,R4022,Bangalore,Koramangala,Indiranagar,2023-10-04 11:28:00,2023-10-04 11:35:00,2023-10-04 12:47:00,20.4,484,Completed,
T1218,D149,R1886,Bangalore,HSR Layout,Koramangala,2023-10-30 00:43:00,2023-10-30 00:49:00,2023-10-30 00:55:00,2.1,97,Completed,
T1219,D211,R2542,Mumbai,Bandra,Colaba,2023-10-06 14:48:00,2023-10-06 15:00:00,2023-10-06 15:58:00,18.8,503,Completed,
T1220,D135,R3125,Mumbai,Andheri,Juhu,2023-10-17 09:28:00,2023-10-17 09:43:00,2023-10-17 10:02:00,5.7,137,Completed,
T1221,D348,R1101,Bangalore,HSR Layout,Whitefield,2023-10-03 15:39:00,2023-10-03 15:46:00,2023-10-03 16:20:00,9.5,204,Completed,
T1222,D235,R3093,Bangalore,Whitefield,Koramangala,2023-10-05 00:01:00,2023-10-05 00:07:00,2023-10-05 01:02:00,15.3,427,Completed,
T1223,D123,R3776,Bangalore,HSR Layout,Whitefield,2023-10-22 14:07:00,2023-10-22 14:13:00,2023-10-22 15:17:00,17.3,464,Completed,
T1224,D344,R2465,Delhi,Vasant Kunj,Dwarka,2023-10-18 22:40:00,2023-10-18 22:43:00,2023-10-18 22:57:00,3.8,110,Completed,
T1225,D293,R4657,Bangalore,Jayanagar,HSR Layout,2023-10-20 20:51:00,2023-10-20 21:06:00,2023-10-20 21:32:00,6.9,168,Completed,
T1226,D173,R4015,Delhi,Rohini,Vasant Kunj,2023-10-09 01:48:00,2023-10-09 02:00:00,2023-10-09 02:08:00,2.2,105,Completed,
T1227,D241,R4945,Mumbai,Bandra,Powai,2023-10-21 15:06:00,2023-10-21 15:20:00,2023-10-21 16:17:00,19.3,481,Completed,
T1228,D287,R1366,Mumbai,Juhu,Colaba,2023-10-11 21:58:00,2023-10-11 22:08:00,2023-10-11 22:47:00,15.0,365,Completed,
T1229,D157,R4327,Mumbai,Andheri,Powai,2023-10-02 16:49:00,2023-10-02 16:53:00,2023-10-02 18:01:00,21.0,489,Completed,
T1230,D107,R4906,Bangalore,Whitefield,Koramangala,2023-10-10 07:39:00,2023-10-10 07:45:00,2023-10-10 08:15:00,9.6,232,Completed,
T1231,D241,R2325,Mumbai,Andheri,Bandra,2023-10-22 20:47:00,2023-10-22 21:02:00,2023-10-22 21:13:00,3.3,113,Completed,
T1232,D234,R1652,Mumbai,Juhu,Bandra,2023-10-20 09:54:00,2023-10-20 10:00:00,2023-10-20 11:29:00,24.5,465,Completed,
T1233,D279,R2113,Mumbai,Andheri,Powai,2023-10-22 10:18:00,2023-10-22 10:31:00,2023-10-22 10:51:00,6.4,169,Completed,
T1234,D333,R2317,Mumbai,Bandra,Juhu,2023-10-11 17:56:00,2023-10-11 18:06:00,2023-10-11 18:17:00,4.3,150,Completed,
T1235,D200,R3751,Delhi,Connaught Place,Vasant Kunj,2023-10-10 10:37:00,2023-10-10 10:51:00,2023-10-10 11:16:00,9.7,246,Completed,
T1236,D229,R1569,Mumbai,Powai,Andheri,2023-10-27 21:31:00,2023-10-27 21:34:00,2023-10-27 22:12:00,13.6,384,Completed,
T1237,D269,R3090,Delhi,Connaught Place,Rohini,2023-10-17 20:35:00,2023-10-17 20:45:00,2023-10-17 21:12:00,6.9,172,Completed,
T1238,D193,R1923,Mumbai,Bandra,Powai,2023-10-27 04:58:00,2023-10-27 05:13:00,2023-10-27 06:13:00,15.7,330,Completed,
T1239,D249,R4937,Delhi,Connaught Place,Vasant Kunj,2023-10-11 03:42:00,2023-10-11 03:56:00,2023-10-11 05:31:00,24.4,475,Completed,
T1240,D336,R1876,Bangalore,HSR Layout,Whitefield,2023-10-06 08:11:00,2023-10-06 08:14:00,2023-10-06 08:33:00,7.2,229,Completed,
T1241,D301,R1466,Bangalore,Indiranagar,Koramangala,2023-10-10 16:58:00,2023-10-10 17:12:00,2023-10-10 18:07:00,18.3,362,Completed,
T1242,D340,R3379,Delhi,Connaught Place,Vasant Kunj,2023-10-13 23:48:00,2023-10-14 00:00:00,2023-10-14 00:26:00,9.1,199,Completed,
T1243,D195,R3584,Bangalore,Indiranagar,Whitefield,2023-10-07 05:52:00,2023-10-07 06:01:00,2023-10-07 07:12:00,24.4,586,Completed,
T1244,D269,R3808,Delhi,Rohini,Connaught Place,2023-10-19 18:36:00,2023-10-19 18:41:00,2023-10-19 19:51:00,20.0,501,Completed,
T1245,D192,R3736,Bangalore,Whitefield,Indiranagar,2023-10-19 19:35:00,2023-10-19 19:45:00,2023-10-19 21:04:00,21.3,558,Completed,
T1246,D320,R3984,Bangalore,Koramangala,Indiranagar,2023-10-16 03:45:00,,,0.0,0.0,Cancelled,Driver Not Found
T1247,D172,R4879,Delhi,Dwarka,Rohini,2023-10-10 02:39:00,2023-10-10 02:46:00,2023-10-10 03:55:00,22.9,418,Completed,
T1248,D243,R3007,Bangalore,Koramangala,Indiranagar,2023-10-08 00:04:00,2023-10-08 00:07:00,2023-10-08 00:54:00,17.8,335,Completed,
T1249,D150,R2318,Mumbai,Juhu,Andheri,2023-10-13 13:24:00,2023-10-13 13:37:00,2023-10-13 13:56:00,6.3,204,Completed,
T1250,D222,R3721,Bangalore,Indiranagar,HSR Layout,2023-10-10 01:52:00,,2023-10-10 02:47:00,18.0,-346,Completed,
T1251,D178,R2519,Bangalore,Jayanagar,HSR Layout,2023-10-03 18:33:00,2023-10-03 18:45:00,2023-10-03 19:54:00,18.5,369,Completed,
T1252,D286,R2542,Mumbai,Juhu,Andheri,2023-10-17 17:26:00,2023-10-17 17:30:00,2023-10-17 18:42:00,20.9,405,Completed,
T1253,D168,R1671,Bangalore,Indiranagar,Whitefield,2023-10-03 01:05:00,,,0.0,0.0,Cancelled,Driver Cancelled
T1254,D222,R3327,Bangalore,HSR Layout,Koramangala,2023-10-17 10:49:00,2023-10-17 11:02:00,2023-10-17 11:52:00,15.7,433,Completed,
T1255,D264,R4882,Delhi,Saket,Vasant Kunj,2023-10-21 09:25:00,2023-10-21 09:33:00,2023-10-21 10:14:00,11.6,291,Completed,
T1256,D262,R2887,Bangalore,Jayanagar,Whitefield,2023-10-11 20:20:00,,,0.0,0.0,Cancelled,Driver Not Found
T1257,D168,R4066,Bangalore,Indiranagar,Koramangala,2023-10-16 14:20:00,,,0.0,0.0,Cancelled,Driver Cancelled
T1258,D128,R2191,Delhi,Connaught Place,Vasant Kunj,2023-10-13 13:42:00,2023-10-13 13:52:00,2023-10-13 14:52:00,21.0,399,Completed,
T1259,D228,R4791,Delhi,Dwarka,Vasant Kunj,2023-10-29 03:03:00,2023-10-29 03:15:00,2023-10-29 03:53:00,13.7,350,Completed,
T1260,D104,R2050,Delhi,Vasant Kunj,Saket,2023-10-23 18:17:00,2023-10-23 18:28:00,2023-10-23 19:39:00,24.4,639,Completed,
T1261,D336,R3795,Bangalore,Koramangala,Whitefield,2023-10-15 22:15:00,2023-10-15 22:28:00,2023-10-15 23:48:00,22.9,442,Completed,
T1262,D315,R2478,Mumbai,Powai,Andheri,2023-10-06 13:35:00,2023-10-06 13:41:00,2023-10-06 14:48:00,20.3,384,Completed,
T1263,D138,R1994,Mumbai,Andheri,Powai,2023-10-17 14:17:00,2023-10-17 14:20:00,2023-10-17 14:38:00,4.8,123,Completed,
T1264,D221,R3466,Bangalore,Koramangala,Jayanagar,2023-10-19 09:51:00,2023-10-19 09:58:00,2023-10-19 10:24:00,9.6,195,Completed,
T1265,D205,R4243,Delhi,Rohini,Connaught Place,2023-10-13 10:53:00,,,0.0,0.0,Cancelled,Other
T1266,D147,R2168,Delhi,Connaught Place,Saket,2023-10-16 03:14:00,,,0.0,0.0,Cancelled,Driver Not Found
T1267,D170,R2446,Bangalore,Koramangala,Jayanagar,2023-10-28 01:06:00,2023-10-28 01:15:00,2023-10-28 02:01:00,18.1,368,Completed,
T1268,D253,R4319,Delhi,Dwarka,Connaught Place,2023-10-19 01:22:00,2023-10-19 01:27:00,2023-10-19 02:13:00,12.9,300,Completed,
T1269,D101,R2543,Mumbai,Powai,Colaba,2023-10-26 13:00:00,2023-10-26 13:04:00,2023-10-26 13:34:00,10.5,230,Completed,
T1270,D272,R4388,Mumbai,Bandra,Juhu,2023-10-15 23:02:00,,,0.0,0.0,Cancelled,Other
T1271,D257,R1015,Mumbai,Powai,Bandra,2023-10-24 23:52:00,2023-10-25 00:02:00,2023-10-25 00:42:00,12.3,265,Completed,
T1272,D247,R3434,Bangalore,HSR Layout,Indiranagar,2023-10-26 20:53:00,2023-10-26 20:59:00,2023-10-26 21:48:00,16.1,403,Completed,
T1273,D329,R1360,Bangalore,Whitefield,Koramangala,2023-10-04 13:23:00,2023-10-04 13:37:00,2023-10-04 14:23:00,12.3,344,Completed,
T1274,D269,R3156,Delhi,Saket,Vasant Kunj,2023-10-29 16:14:00,2023-10-29 16:17:00,2023-10-29 16:29:00,3.8,135,Completed,
T1275,D347,R2596,Bangalore,Jayanagar,Whitefield,2023-10-10 00:01:00,2023-10-10 00:07:00,2023-10-10 01:15:00,21.8,487,Completed,
T1276,D253,R2943,Delhi,Vasant Kunj,Connaught Place,2023-10-28 14:12:00,2023-10-28 14:26:00,2023-10-28 15:38:00,23.7,556,Completed,
T1277,D219,R1238,Bangalore,Indiranagar,Jayanagar,2023-10-19 08:23:00,2023-10-19 08:30:00,2023-10-19 09:22:00,15.8,390,Completed,
T1278,D133,R1710,Delhi,Connaught Place,Dwarka,2023-10-25 17:50:00,2023-10-25 18:00:00,2023-10-25 19:00:00,17.0,353,Completed,
T1279,D343,R4401,Bangalore,HSR Layout,Whitefield,2023-10-24 12:57:00,,,0.0,0.0,Cancelled,Driver Not Found
T1280,D226,R4144,Bangalore,Jayanagar,Whitefield,2023-10-16 00:44:00,2023-10-16 00:58:00,2023-10-16 02:21:00,22.2,414,Completed,
T1281,D208,R4982,Bangalore,Whitefield,Jayanagar,2023-10-14 15:00:00,,,0.0,0.0,Cancelled,Driver Cancelled
T1282,D128,R1561,Delhi,Dwarka,Saket,2023-10-11 02:43:00,2023-10-11 02:57:00,2023-10-11 03:57:00,16.3,352,Completed,
T1283,D257,R4030,Mumbai,Andheri,Juhu,2023-10-20 19:22:00,2023-10-20 19:31:00,2023-10-20 20:57:00,24.2,517,Completed,
T1284,D106,R1413,Mumbai,Bandra,Colaba,2023-10-10 18:03:00,2023-10-10 18:09:00,2023-10-10 18:40:00,11.2,226,Completed,
T1285,D181,R4148,Bangalore,Jayanagar,Koramangala,2023-10-09 17:32:00,2023-10-09 17:42:00,2023-10-09 18:20:00,12.0,320,Completed,
T1286,D322,R4262,Bangalore,Koramangala,Whitefield,2023-10-18 10:37:00,2023-10-18 10:44:00,2023-10-18 11:18:00,11.9,338,Completed,
T1287,D201,R2645,Delhi,Connaught Place,Rohini,2023-10-13 17:43:00,2023-10-13 17:55:00,2023-10-13 19:01:00,17.2,358,Completed,
T1288,D238,R4516,Mumbai,Colaba,Powai,2023-10-12 03:39:00,2023-10-12 03:43:00,2023-10-12 04:44:00,21.6,533,Completed,
T1289,D209,R2244,Bangalore,HSR Layout,Indiranagar,2023-10-19 06:51:00,2023-10-19 07:01:00,2023-10-19 07:10:00,3.8,142,Completed,
T1290,D255,R1550,Mumbai,Powai,Bandra,2023-10-26 05:12:00,2023-10-26 05:14:00,2023-10-26 06:01:00,16.3,296,Completed,
T1291,D306,R1562,Mumbai,Andheri,Colaba,2023-10-23 03:43:00,2023-10-23 03:53:00,2023-10-23 04:28:00,9.7,288,Completed,
T1292,D175,R2096,Mumbai,Bandra,Colaba,2023-10-01 17:24:00,2023-10-01 17:31:00,2023-10-01 18:14:00,14.1,380,Completed,
T1293,D290,R3840,Mumbai,Bandra,Juhu,2023-10-25 00:33:00,2023-10-25 00:44:00,2023-10-25 00:50:00,2.0,84,Completed,
T1294,D196,R3303,Delhi,Rohini,Vasant Kunj,2023-10-10 12:32:00,2023-10-10 12:47:00,2023-10-10 14:05:00,22.6,507,Completed,
T1295,D324,R1451,Mumbai,Juhu,Powai,2023-10-17 04:20:00,2023-10-17 04:24:00,2023-10-17 05:20:00,19.6,462,Completed,
T1296,D173,R2099,Delhi,Rohini,Saket,2023-10-16 04:45:00,,,0.0,0.0,Cancelled,Driver Cancelled
T1297,D336,R2210,Bangalore,HSR Layout,Jayanagar,2023-10-30 19:44:00,2023-10-30 19:46:00,2023-10-30 20:48:00,18.1,397,Completed,
T1298,D302,R2681,Bangalore,HSR Layout,Koramangala,2023-10-30 23:58:00,2023-10-31 00:07:00,2023-10-31 01:17:00,17.8,382,Completed,
T1299,D322,R2716,Bangalore,Whitefield,Jayanagar,2023-10-18 04:52:00,2023-10-18 04:57:00,2023-10-18 05:24:00,7.7,192,Completed,
T1300,D166,R1832,Mumbai,Colaba,Andheri,2023-10-06 19:24:00,2023-10-06 19:37:00,2023-10-06 20:09:00,9.1,228,Completed,
T1301,D338,R2351,Mumbai,Colaba,Bandra,2023-10-15 17:59:00,2023-10-15 18:09:00,2023-10-15 18:58:00,13.6,265,Completed,
T1302,D239,R2568,Bangalore,Jayanagar,HSR Layout,2023-10-04 09:02:00,,,0.0,0.0,Cancelled,Driver Cancelled
T1303,D316,R4044,Bangalore,Indiranagar,Jayanagar,2023-10-01 18:14:00,2023-10-01 18:17:00,2023-10-01 18:29:00,4.7,142,Completed,
T1304,D234,R4501,Mumbai,Colaba,Juhu,2023-10-28 16:13:00,2023-10-28 16:18:00,2023-10-28 16:55:00,10.3,206,Completed,
T1305,D126,R3072,Delhi,Connaught Place,Saket,2023-10-22 05:37:00,2023-10-22 05:51:00,2023-10-22 06:12:00,8.0,225,Completed,
T1306,D344,R1259,Delhi,Connaught Place,Rohini,2023-10-04 02:32:00,2023-10-04 02:35:00,2023-10-04 03:00:00,6.9,161,Completed,
T1307,D231,R1365,Bangalore,Koramangala,Whitefield,2023-10-09 06:32:00,2023-10-09 06:34:00,2023-10-09 08:05:00,23.3,605,Completed,
T1308,D247,R1750,Bangalore,HSR Layout,Indiranagar,2023-10-29 02:41:00,2023-10-29 02:47:00,2023-10-29 03:03:00,4.8,126,Completed,
T1309,D195,R2518,Bangalore,Jayanagar,Whitefield,2023-10-21 17:22:00,2023-10-21 17:34:00,2023-10-21 18:30:00,18.0,329,Completed,
T1310,D176,R4014,Bangalore,Koramangala,Whitefield,2023-10-10 00:26:00,,,0.0,0.0,Cancelled,Payment Issue
T1311,D250,R4146,Delhi,Vasant Kunj,Saket,2023-10-06 05:33:00,2023-10-06 05:47:00,2023-10-06 07:00:00,23.6,478,Completed,
T1312,D199,R1582,Bangalore,Koramangala,Indiranagar,2023-10-05 01:17:00,2023-10-05 01:19:00,2023-10-05 01:40:00,5.7,158,Completed,
T1313,D137,R1530,Mumbai,Andheri,Juhu,2023-10-25 20:40:00,2023-10-25 20:48:00,2023-10-25 21:21:00,9.4,210,Completed,
T1314,D110,R1052,Mumbai,Colaba,Powai,2023-10-15 11:55:00,2023-10-15 12:04:00,2023-10-15 12:42:00,11.5,250,Completed,
T1315,D298,R1969,Delhi,Rohini,Dwarka,2023-10-05 00:04:00,,,0.0,0.0,Cancelled,Payment Issue
T1316,D254,R4414,Bangalore,Whitefield,HSR Layout,2023-10-11 19:32:00,2023-10-11 19:43:00,2023-10-11 20:09:00,8.3,228,Completed,
T1317,D296,R3036,Mumbai,Colaba,Juhu,2023-10-25 10:31:00,2023-10-25 10:44:00,2023-10-25 11:32:00,12.5,272,Completed,
T1318,D150,R2964,Mumbai,Andheri,Powai,2023-10-30 14:27:00,2023-10-30 14:40:00,2023-10-30 15:46:00,17.6,403,Completed,
T1319,D225,R3221,Mumbai,Bandra,Powai,2023-10-21 12:36:00,,,0.0,0.0,Cancelled,Driver Not Found
T1320,D301,R3175,Bangalore,Koramangala,Whitefield,2023-10-26 18:25:00,2023-10-26 18:36:00,2023-10-26 18:59:00,8.3,176,Completed,
T1321,D296,R4381,Mumbai,Andheri,Bandra,2023-10-12 04:25:00,2023-10-12 04:32:00,2023-10-12 05:24:00,13.4,358,Completed,
T1322,D274,R3727,Mumbai,Powai,Juhu,2023-10-22 15:41:00,2023-10-22 15:43:00,2023-10-22 16:49:00,22.2,500,Completed,
T1323,D110,R4973,Mumbai,Powai,Colaba,2023-10-25 20:47:00,2023-10-25 20:52:00,2023-10-25 21:39:00,15.7,408,Completed,
T1324,D299,R3476,Delhi,Saket,Rohini,2023-10-24 05:22:00,2023-10-24 05:29:00,2023-10-24 06:19:00,15.8,403,Completed,
T1325,D236,R2923,Delhi,Vasant Kunj,Dwarka,2023-10-22 10:43:00,2023-10-22 10:54:00,2023-10-22 11:37:00,14.2,365,Completed,
T1326,D343,R1177,Bangalore,Jayanagar,Koramangala,2023-10-20 23:46:00,2023-10-21 00:00:00,2023-10-21 00:12:00,4.7,146,Completed,
T1327,D191,R4214,Bangalore,Koramangala,HSR Layout,2023-10-21 06:41:00,2023-10-21 06:43:00,2023-10-21 07:27:00,12.4,252,Completed,
T1328,D310,R1303,Bangalore,Koramangala,Jayanagar,2023-10-08 13:34:00,2023-10-08 13:48:00,2023-10-08 14:13:00,6.4,156,Completed,
T1329,D130,R1177,Bangalore,Whitefield,Jayanagar,2023-10-21 20:53:00,2023-10-21 21:08:00,2023-10-21 22:40:00,24.6,448,Completed,
T1330,D203,R4985,Mumbai,Powai,Bandra,2023-10-19 17:20:00,,,0.0,0.0,Cancelled,Driver Not Found
T1331,D169,R1199,Bangalore,Jayanagar,Koramangala,2023-10-14 22:09:00,2023-10-14 22:14:00,2023-10-14 23:32:00,25.0,632,Completed,
T1332,D216,R3676,Mumbai,Colaba,Andheri,2023-10-02 05:01:00,2023-10-02 05:13:00,2023-10-02 05:30:00,6.2,150,Completed,
T1333,D304,R3214,Delhi,Saket,Rohini,2023-10-27 17:10:00,2023-10-27 17:24:00,2023-10-27 17:30:00,2.4,86,Completed,
T1334,D146,R3744,Delhi,Rohini,Vasant Kunj,2023-10-21 21:58:00,2023-10-21 22:08:00,2023-10-21 22:13:00,2.1,101,Completed,
T1335,D174,R3133,Bangalore,Koramangala,HSR Layout,2023-10-06 08:33:00,,,0.0,0.0,Cancelled,Driver Cancelled
T1336,D300,R4829,Delhi,Connaught Place,Saket,2023-10-13 10:47:00,2023-10-13 10:49:00,2023-10-13 11:05:00,6.6,152,Completed,
T1337,D121,R2459,Mumbai,Powai,Bandra,2023-10-15 17:28:00,2023-10-15 17:40:00,2023-10-15 17:47:00,2.1,90,Completed,
T1338,D292,R2941,Bangalore,Jayanagar,Whitefield,2023-10-03 07:23:00,2023-10-03 07:32:00,2023-10-03 08:53:00,23.3,407,Completed,
T1339,D199,R4288,Bangalore,Jayanagar,HSR Layout,2023-10-17 14:25:00,2023-10-17 14:39:00,2023-10-17 15:56:00,24.8,508,Completed,
T1340,D308,R3037,Mumbai,Bandra,Powai,2023-10-21 03:57:00,,,0.0,0.0,Cancelled,Driver Cancelled
T1341,D146,R1748,Delhi,Saket,Connaught Place,2023-10-12 23:00:00,2023-10-12 23:14:00,2023-10-12 23:38:00,6.7,174,Completed,
T1342,D111,R1667,Mumbai,Colaba,Juhu,2023-10-11 07:02:00,2023-10-11 07:06:00,2023-10-11 07:24:00,6.9,201,Completed,
T1343,D283,R1310,Mumbai,Andheri,Colaba,2023-10-18 10:18:00,2023-10-18 10:23:00,2023-10-18 11:43:00,21.2,400,Completed,
T1344,D175,R2070,Mumbai,Andheri,Powai,2023-10-02 00:32:00,,,0.0,0.0,Cancelled,Other
T1345,D151,R2536,Delhi,Saket,Rohini,2023-10-17 08:30:00,2023-10-17 08:34:00,2023-10-17 09:42:00,23.9,465,Completed,
T1346,D326,R4983,Delhi,Dwarka,Connaught Place,2023-10-22 20:04:00,,,0.0,0.0,Cancelled,Driver Cancelled
T1347,D321,R4870,Mumbai,Powai,Bandra,2023-10-12 07:53:00,2023-10-12 08:08:00,2023-10-12 09:11:00,20.1,449,Completed,
T1348,D281,R4078,Delhi,Rohini,Saket,2023-10-17 06:20:00,2023-10-17 06:31:00,2023-10-17 06:50:00,7.4,217,Completed,
T1349,D205,R4384,Delhi,Dwarka,Vasant Kunj,2023-10-14 03:15:00,,,0.0,0.0,Cancelled,Rider Cancelled
T1350,D208,R3604,Bangalore,Whitefield,HSR Layout,2023-10-06 05:52:00,2023-10-06 06:01:00,2023-10-06 06:14:00,3.5,-127,Completed,
T1351,D211,R3517,Mumbai,Juhu,Bandra,2023-10-25 03:31:00,2023-10-25 03:34:00,2023-10-25 03:44:00,3.9,110,Completed,
T1352,D203,R4633,Mumbai,Andheri,Colaba,2023-10-23 20:20:00,2023-10-23 20:25:00,2023-10-23 21:21:00,15.6,364,Completed,
T1353,D265,R3958,Bangalore,Whitefield,Indiranagar,2023-10-19 08:10:00,,,0.0,0.0,Cancelled,Driver Cancelled
T1354,D113,R2969,Delhi,Dwarka,Connaught Place,2023-10-03 09:14:00,2023-10-03 09:18:00,2023-10-03 10:27:00,20.5,510,Completed,
T1355,D339,R2949,Bangalore,Jayanagar,HSR Layout,2023-10-15 07:22:00,,,0.0,0.0,Cancelled,Driver Not Found
T1356,D220,R4627,Mumbai,Andheri,Colaba,2023-10-02 07:13:00,2023-10-02 07:17:00,2023-10-02 07:47:00,8.3,189,Completed,
T1357,D299,R3313,Delhi,Vasant Kunj,Saket,2023-10-07 10:10:00,2023-10-07 10:14:00,2023-10-07 10:26:00,3.5,103,Completed,
T1358,D155,R2549,Delhi,Vasant Kunj,Saket,2023-10-07 05:27:00,2023-10-07 05:34:00,2023-10-07 06:24:00,19.2,347,Completed,
T1359,D112,R3455,Delhi,Saket,Rohini,2023-10-22 08:51:00,2023-10-22 08:54:00,2023-10-22 09:41:00,13.7,302,Completed,
T1360,D135,R1998,Mumbai,Colaba,Andheri,2023-10-20 01:01:00,2023-10-20 01:07:00,2023-10-20 02:27:00,24.1,517,Completed,
